transaction_id,user_id,amount,transaction_type,merchant_category,device_type,time_hour,location_match,num_txn_last_24h,avg_amount_last_7d,is_blacklisted_merchant,fraud
46662,3164,196.69,P2P,Other,Android,16,1,1,1699.74,0,0
46663,9338,1080.71,P2M,Bills,Android,16,1,3,1386.39,0,0
46664,7802,60.01,P2M,Bills,Android,15,1,2,1551.16,0,0
46665,6140,22.28,P2P,Food,Android,23,1,4,1699.87,0,0
46666,5631,899.46,P2P,Bills,iOS,11,0,2,687.36,1,1
46667,4229,235.67,P2M,Bills,Android,8,1,2,1063.31,0,0
46668,6167,1619.06,P2M,Other,iOS,0,1,5,1105.94,0,0
46669,5514,575.71,Autopay,Travel,iOS,16,1,1,1227.52,0,0
46670,6229,1218.77,P2P,Travel,iOS,1,1,0,1297.38,0,0
46671,4600,87.38,P2M,Other,Android,16,1,3,1387.51,0,0
46672,7625,1660.12,P2P,Food,Android,4,1,3,1446.16,1,1
46673,6196,168.52,QR,Shopping,iOS,7,1,0,1380.56,1,1
46674,3317,671.88,P2P,Food,iOS,0,1,2,1552.76,0,0
46675,1921,752.65,P2M,Bills,Android,6,1,4,712.42,0,0
46676,5787,54.58,P2M,Bills,iOS,19,1,3,1167.27,0,0
46677,6770,3037.63,P2M,Bills,Android,8,1,3,1250.35,0,0
46678,4890,287.91,P2P,Shopping,Android,21,1,2,1435.58,0,0
46679,8849,1001.73,Autopay,Bills,iOS,9,0,5,1692.06,0,0
46680,5337,798.97,Autopay,Travel,iOS,4,1,5,1225.36,0,0
46681,5029,26.91,QR,Shopping,iOS,18,1,3,1033.13,0,0
46682,3978,1586.49,P2P,Bills,Android,11,1,3,1389.64,0,0
46683,6777,290.42,P2P,Other,iOS,14,1,5,1407.19,0,0
46684,7541,229.14,P2M,Shopping,iOS,22,0,2,1637.71,0,0
46685,8031,48.27,P2M,Travel,iOS,13,1,2,944.92,0,0
46686,3096,230.5,Autopay,Shopping,Android,9,1,1,1471.83,0,0
46687,6572,774.19,Autopay,Food,iOS,12,1,2,1389.89,1,1
46688,3192,179.38,QR,Travel,iOS,21,1,5,1289.33,0,0
46689,1916,502.64,QR,Other,iOS,15,1,2,768.68,0,0
46690,5766,1286.36,P2M,Other,iOS,8,1,3,1144.4,0,0
46691,6422,2484.21,P2M,Shopping,iOS,2,0,2,1119.42,1,1
46692,9619,964.49,QR,Food,iOS,11,1,4,1575.14,0,0
46693,4088,174.26,QR,Travel,iOS,18,0,3,1324.61,0,0
46694,5176,386.49,Autopay,Food,iOS,0,1,0,1240.0,0,0
46695,7610,646.04,Autopay,Bills,iOS,8,1,3,1092.33,0,0
46696,8238,1640.89,P2M,Travel,iOS,20,1,8,1450.52,0,0
46697,7233,634.77,Autopay,Food,Android,9,1,5,647.05,0,0
46698,9900,540.71,Autopay,Travel,Android,23,1,3,1220.49,0,0
46699,4663,240.57,Autopay,Travel,iOS,18,0,1,868.57,0,0
46700,2981,553.88,P2P,Bills,iOS,19,1,4,1552.4,0,0
46701,2388,307.02,Autopay,Other,Android,6,1,4,1517.87,0,0
46702,9394,664.94,QR,Shopping,Android,5,0,3,1086.66,0,0
46703,4302,1323.19,P2M,Shopping,iOS,8,1,1,1644.3,0,0
46704,5101,2330.94,Autopay,Bills,Android,14,1,4,1294.07,0,0
46705,4217,1326.89,Autopay,Shopping,Android,8,1,3,1319.7,0,0
46706,6816,1409.61,P2M,Bills,Android,12,1,1,1374.8,0,0
46707,9338,354.52,P2M,Shopping,iOS,3,1,4,748.25,1,1
46708,5681,951.28,QR,Food,Android,20,0,2,1199.84,1,1
46709,9927,392.94,P2P,Travel,Android,20,1,1,1438.41,0,0
46710,9886,19.62,P2P,Food,Android,5,1,5,1344.35,0,0
46711,8658,1727.09,P2P,Shopping,iOS,20,1,4,1188.07,0,0
46712,7052,42.97,Autopay,Other,iOS,5,1,1,1083.72,0,0
46713,1853,98.21,QR,Other,iOS,5,0,3,1091.67,0,0
46714,1247,14.85,QR,Food,iOS,19,0,0,722.22,0,0
46715,7492,55.7,P2M,Travel,Android,23,1,6,1037.51,0,0
46716,5537,48.66,QR,Bills,iOS,11,1,3,1111.09,1,1
46717,3463,904.84,QR,Food,iOS,2,0,1,691.24,0,0
46718,4737,1536.58,P2M,Other,iOS,17,1,5,1530.35,0,0
46719,6781,1274.41,QR,Bills,Android,18,1,4,1459.47,0,0
46720,7473,787.41,Autopay,Travel,Android,6,1,3,459.15,0,0
46721,8311,1233.41,QR,Travel,iOS,2,1,5,1191.25,1,1
46722,6366,487.88,P2M,Food,Android,4,1,1,1224.17,0,0
46723,4134,1895.03,Autopay,Bills,Android,11,1,3,1003.55,0,0
46724,5000,492.81,P2P,Shopping,iOS,4,1,2,1258.5,0,0
46725,8670,22.89,Autopay,Shopping,iOS,1,0,4,1440.96,0,0
46726,8403,969.81,P2P,Travel,Android,14,1,2,983.94,0,0
46727,5896,1421.03,Autopay,Bills,iOS,5,1,4,1305.42,0,0
46728,1122,203.48,P2P,Travel,Android,12,0,4,589.44,0,0
46729,3317,306.0,Autopay,Shopping,iOS,3,1,3,1459.97,0,0
46730,7151,949.86,P2P,Travel,Android,22,1,2,1368.09,0,0
46731,7873,682.31,Autopay,Shopping,iOS,20,1,3,947.13,0,0
46732,7485,1765.6,P2M,Travel,Android,8,1,2,1321.66,0,0
46733,9877,519.57,P2P,Other,iOS,22,1,3,1062.46,0,0
46734,2661,892.9,Autopay,Travel,Android,20,1,5,995.83,0,0
46735,8482,253.56,P2P,Other,Android,1,1,2,958.15,0,0
46736,3875,2120.96,P2P,Shopping,iOS,8,0,1,704.59,0,0
46737,7891,369.37,QR,Bills,Android,18,1,3,994.57,0,0
46738,3163,620.41,P2M,Bills,iOS,5,1,6,1448.3,0,0
46739,3838,766.7,QR,Food,iOS,5,1,5,1095.47,0,0
46740,4460,234.72,P2M,Shopping,Android,16,1,4,779.24,0,0
46741,8252,304.71,P2M,Shopping,iOS,18,1,4,623.79,0,0
46742,8799,558.41,P2M,Other,iOS,4,1,2,1661.37,0,0
46743,1554,252.72,P2P,Food,Android,5,0,7,846.53,0,0
46744,8925,111.55,P2M,Bills,Android,4,1,6,1351.02,1,1
46745,5008,1449.19,P2M,Bills,iOS,5,1,6,1421.91,0,0
46746,5601,314.11,P2P,Shopping,iOS,21,1,3,1619.89,0,0
46747,2816,430.26,P2P,Travel,Android,4,1,6,1338.52,0,0
46748,8539,633.78,P2M,Other,Android,22,0,2,1455.44,0,0
46749,1188,1478.26,P2M,Travel,iOS,23,1,6,1533.32,0,0
46750,2440,120.96,P2M,Travel,iOS,13,0,2,507.17,0,0
46751,2220,786.7,P2P,Shopping,Android,9,1,3,1530.71,0,0
46752,3597,345.95,P2P,Travel,iOS,3,1,1,883.0,0,0
46753,7667,1629.38,P2P,Food,iOS,16,1,2,868.56,0,0
46754,3907,865.85,P2P,Food,Android,8,1,1,1018.47,0,0
46755,6683,125.5,P2M,Other,Android,4,1,3,1089.82,0,0
46756,2715,281.85,Autopay,Food,Android,1,1,2,1303.46,0,0
46757,8809,29.46,P2M,Food,iOS,16,1,3,1274.19,0,0
46758,7110,1177.7,P2P,Shopping,Android,20,1,2,1411.5,0,0
46759,1611,425.9,Autopay,Other,Android,1,1,3,1979.91,0,0
46760,1283,39.92,Autopay,Travel,iOS,15,1,4,525.61,0,0
46761,3670,10.84,P2P,Other,Android,19,1,4,576.92,0,0
46762,2611,2490.66,Autopay,Bills,Android,0,1,1,1387.56,0,0
46763,9908,1530.25,P2P,Food,iOS,19,0,2,729.67,0,0
46764,9873,325.7,Autopay,Food,iOS,8,1,3,1200.44,0,0
46765,8164,581.51,QR,Bills,iOS,23,1,4,1426.77,0,0
46766,8630,686.24,QR,Shopping,Android,21,0,2,799.87,0,0
46767,5256,579.36,Autopay,Other,Android,14,1,4,958.35,0,0
46768,5269,294.54,P2P,Other,iOS,3,1,2,1479.78,0,0
46769,2522,396.19,Autopay,Bills,iOS,9,1,1,895.8,0,0
46770,3073,159.9,P2M,Bills,Android,5,0,2,714.09,0,0
46771,2789,27.02,P2M,Travel,iOS,2,0,0,1126.78,0,0
46772,4370,134.47,QR,Shopping,iOS,19,1,0,1342.08,0,0
46773,3484,10.52,QR,Other,iOS,23,1,4,1252.12,0,0
46774,7902,454.01,QR,Bills,Android,1,1,2,1088.69,0,0
46775,3058,865.15,Autopay,Shopping,Android,23,1,4,1344.42,0,0
46776,8405,159.68,QR,Travel,Android,23,0,4,1382.12,0,0
46777,3666,610.71,QR,Travel,iOS,19,1,4,1125.37,0,0
46778,2433,314.4,QR,Shopping,Android,21,1,4,1050.75,1,1
46779,4384,102.26,Autopay,Shopping,Android,10,1,4,1225.32,0,0
46780,1522,109.2,P2M,Bills,iOS,21,1,3,1101.01,0,0
46781,2693,770.11,QR,Bills,iOS,7,1,3,1654.25,0,0
46782,5183,100.19,QR,Other,Android,2,1,1,1057.83,0,0
46783,1597,644.62,Autopay,Food,Android,18,1,3,699.12,0,0
46784,8495,169.19,P2M,Bills,Android,18,1,3,1141.1,0,0
46785,3336,1608.72,P2P,Travel,iOS,4,1,5,1663.9,0,0
46786,7217,41.02,P2P,Travel,iOS,20,1,2,825.3,0,0
46787,8683,391.63,P2P,Travel,iOS,16,1,3,1452.24,0,0
46788,2714,1146.74,Autopay,Shopping,Android,20,0,1,1645.59,0,0
46789,4176,1106.33,P2P,Travel,Android,14,1,3,1133.96,0,0
46790,9394,125.12,P2P,Shopping,Android,23,0,4,1615.94,0,0
46791,3898,175.25,Autopay,Other,Android,21,1,3,1007.73,0,0
46792,2264,632.3,Autopay,Other,Android,2,0,3,687.73,0,0
46793,7943,922.25,P2P,Other,Android,4,1,2,1217.05,0,0
46794,7850,1116.38,P2P,Other,iOS,16,1,2,1344.39,0,0
46795,2554,775.22,P2P,Travel,iOS,16,0,0,1257.74,0,0
46796,8379,1222.72,Autopay,Bills,iOS,7,1,4,1398.87,0,0
46797,9244,463.68,P2M,Other,iOS,16,1,2,1413.39,0,0
46798,1671,657.89,Autopay,Bills,Android,13,1,4,1263.49,0,0
46799,9882,454.24,P2P,Other,iOS,10,1,1,1215.75,0,0
46800,9274,1144.85,Autopay,Shopping,iOS,13,1,1,1137.99,1,1
46801,4568,153.71,QR,Travel,iOS,1,1,0,1122.22,0,0
46802,2451,232.72,P2M,Other,iOS,2,1,1,652.11,0,0
46803,6313,1450.39,Autopay,Bills,Android,5,1,4,463.71,0,0
46804,6237,1002.51,P2P,Food,Android,8,1,4,1400.01,0,0
46805,7978,1062.94,P2M,Shopping,iOS,9,1,4,1152.44,0,0
46806,8038,83.51,P2M,Bills,iOS,3,0,2,1271.96,0,0
46807,7043,529.95,QR,Other,Android,13,1,4,1460.52,0,0
46808,8138,664.71,P2P,Other,iOS,1,1,1,1398.21,0,0
46809,2079,1211.01,P2M,Bills,iOS,6,1,5,1015.21,0,0
46810,8985,438.87,P2P,Other,iOS,1,1,5,1145.94,0,0
46811,1534,622.46,P2P,Other,iOS,20,0,3,1400.93,0,0
46812,8761,217.8,QR,Bills,iOS,4,1,3,1184.14,0,0
46813,5666,1427.62,P2M,Bills,Android,1,1,3,1021.81,0,0
46814,5673,1961.71,Autopay,Travel,iOS,4,1,4,1974.74,0,0
46815,3162,499.14,P2M,Food,iOS,18,0,3,731.95,0,0
46816,4998,459.94,P2M,Bills,iOS,14,1,2,1118.2,0,0
46817,7617,318.31,Autopay,Bills,Android,18,0,2,1168.23,0,0
46818,8501,248.3,P2M,Travel,Android,6,1,1,1211.63,0,0
46819,4692,644.83,Autopay,Other,Android,17,1,2,654.0,0,0
46820,8476,147.88,QR,Food,Android,7,1,1,685.94,0,0
46821,5059,711.95,P2P,Shopping,iOS,22,0,3,1404.25,0,0
46822,9522,659.18,QR,Bills,iOS,20,1,4,1202.25,0,0
46823,6663,947.51,QR,Food,iOS,17,1,1,1282.97,0,0
46824,2527,204.68,Autopay,Shopping,iOS,16,1,3,1135.06,0,0
46825,8051,968.42,P2M,Food,iOS,23,1,1,1310.45,0,0
46826,1573,13.65,P2P,Travel,iOS,19,1,4,551.38,0,0
46827,7146,611.59,Autopay,Shopping,iOS,10,1,5,1273.55,0,0
46828,8550,1486.69,Autopay,Shopping,Android,8,0,1,688.38,0,0
46829,4695,1040.99,QR,Food,Android,10,1,4,789.46,1,1
46830,1523,1522.15,P2M,Bills,iOS,8,1,4,1766.26,1,1
46831,3216,128.46,P2P,Shopping,iOS,1,1,5,1302.62,0,0
46832,7336,1015.22,QR,Bills,Android,15,1,2,903.06,0,0
46833,6479,506.51,Autopay,Travel,iOS,4,1,5,1368.61,0,0
46834,8710,312.26,Autopay,Travel,iOS,21,1,5,1587.41,0,0
46835,4595,351.75,QR,Shopping,Android,23,1,4,1079.71,1,1
46836,5367,86.02,P2P,Bills,Android,14,1,7,803.69,0,0
46837,6856,955.09,P2M,Travel,iOS,0,0,2,1391.47,0,0
46838,6001,799.51,P2P,Travel,Android,18,1,5,1370.88,0,0
46839,1737,132.49,Autopay,Food,iOS,17,1,2,1366.42,0,0
46840,3818,628.6,P2P,Food,Android,14,1,3,555.22,0,0
46841,6342,111.11,P2P,Shopping,iOS,9,1,6,1270.15,0,0
46842,3163,300.74,P2P,Food,Android,17,1,4,1194.02,0,0
46843,4076,36.1,Autopay,Shopping,iOS,18,1,4,1395.77,0,0
46844,7916,776.33,QR,Other,Android,17,1,4,1361.0,0,0
46845,9718,10.01,QR,Food,Android,15,0,3,1269.62,0,0
46846,1448,241.68,Autopay,Other,Android,23,1,2,1391.92,0,0
46847,8434,248.16,QR,Food,iOS,8,1,5,1339.67,0,0
46848,7873,1103.79,P2M,Food,Android,15,1,1,1411.46,0,0
46849,7697,479.19,P2P,Shopping,iOS,3,0,3,1015.75,0,0
46850,5161,681.18,P2P,Other,iOS,12,1,4,1335.71,0,0
46851,8996,229.18,QR,Food,iOS,11,1,4,1096.94,0,0
46852,9077,634.6,Autopay,Bills,Android,9,1,4,1535.17,0,0
46853,1119,129.27,QR,Bills,Android,4,1,2,899.12,0,0
46854,5484,3899.72,P2M,Food,Android,17,1,0,1014.75,0,0
46855,3847,582.15,QR,Food,Android,8,1,4,1778.2,0,0
46856,2790,1692.09,Autopay,Food,Android,14,1,5,1455.74,0,0
46857,4017,89.36,P2M,Other,iOS,11,1,2,1052.92,0,0
46858,1350,714.1,P2P,Shopping,iOS,1,1,5,947.43,0,0
46859,6457,889.48,P2M,Other,Android,23,1,5,1111.94,0,0
46860,3250,1244.54,QR,Bills,iOS,5,1,4,1366.64,0,0
46861,6060,532.3,Autopay,Shopping,Android,22,1,1,1506.85,0,0
46862,7583,29.4,P2M,Food,Android,5,1,5,1078.17,0,0
46863,4237,242.17,QR,Shopping,Android,19,1,2,964.77,0,0
46864,7522,263.48,P2P,Shopping,Android,1,0,1,618.74,0,0
46865,9239,306.69,P2P,Bills,iOS,3,0,5,868.78,0,0
46866,6847,77.39,QR,Travel,Android,4,0,3,1129.72,0,0
46867,6394,0.51,Autopay,Food,iOS,23,1,0,1529.38,0,0
46868,2892,586.66,Autopay,Other,iOS,15,1,3,1395.97,0,0
46869,1897,1067.82,P2M,Other,Android,14,1,6,1725.95,0,0
46870,2738,209.2,QR,Shopping,Android,15,1,6,1478.38,0,0
46871,5106,946.83,P2M,Bills,iOS,2,0,1,1531.76,1,1
46872,3503,1050.8,P2P,Other,Android,20,0,3,1006.92,0,0
46873,7060,423.79,Autopay,Bills,iOS,2,1,2,1369.54,0,0
46874,6150,595.63,Autopay,Shopping,Android,9,1,4,1200.16,0,0
46875,7746,301.5,P2P,Food,iOS,5,0,4,1673.01,0,0
46876,4499,376.29,P2P,Shopping,Android,14,1,2,1387.69,0,0
46877,3561,711.53,Autopay,Bills,iOS,3,1,0,1224.03,0,0
46878,5494,359.43,QR,Bills,iOS,20,1,1,1115.41,0,0
46879,4603,556.26,Autopay,Bills,Android,6,1,3,449.46,0,0
46880,1386,1089.33,P2M,Bills,iOS,5,1,0,685.7,0,0
46881,7761,2672.9,P2P,Other,iOS,11,1,1,1477.74,0,0
46882,8974,1773.55,QR,Travel,Android,17,1,9,882.8,0,0
46883,6449,1967.38,Autopay,Shopping,Android,11,1,2,1401.98,0,0
46884,9329,1937.25,P2M,Travel,iOS,11,1,2,910.96,0,0
46885,4751,221.16,P2P,Shopping,Android,10,1,4,1190.1,0,0
46886,3700,2341.12,P2P,Food,Android,21,1,3,674.41,0,0
46887,6844,201.2,P2P,Shopping,iOS,13,0,1,1212.99,0,0
46888,9491,1597.35,P2P,Bills,iOS,19,0,4,1030.18,0,0
46889,1031,696.07,QR,Travel,iOS,16,1,1,1485.25,0,0
46890,3504,1459.56,P2P,Food,iOS,6,0,2,1598.15,0,0
46891,9733,3224.01,P2P,Shopping,iOS,18,0,4,739.22,0,0
46892,4456,1668.06,Autopay,Other,Android,17,1,2,1280.56,0,0
46893,1546,1356.45,QR,Shopping,Android,6,1,3,903.23,0,0
46894,1983,185.05,P2P,Other,iOS,19,1,3,998.18,0,0
46895,5140,1572.36,P2P,Travel,Android,21,1,2,1438.6,0,0
46896,9571,144.98,QR,Bills,iOS,14,0,4,890.36,0,0
46897,1496,575.13,QR,Bills,Android,11,0,4,1764.38,0,0
46898,2915,558.28,P2M,Travel,iOS,9,1,5,1226.67,0,0
46899,6054,585.08,P2P,Food,iOS,20,1,2,1353.21,0,0
46900,8726,1027.41,P2P,Travel,iOS,21,1,2,1322.75,0,0
46901,9376,403.39,P2M,Bills,iOS,5,1,1,1718.29,0,0
46902,1488,487.99,P2P,Bills,iOS,18,1,3,1064.63,0,0
46903,2720,860.75,P2M,Other,iOS,1,1,4,883.5,0,0
46904,7778,917.49,P2P,Travel,iOS,8,1,2,802.9,0,0
46905,1170,460.34,P2P,Other,Android,17,1,3,1340.14,0,0
46906,9591,42.84,QR,Other,iOS,10,0,3,1505.64,0,0
46907,9430,239.9,P2M,Shopping,iOS,15,0,6,1614.99,0,0
46908,2340,2306.14,P2M,Bills,Android,3,1,1,1752.39,0,0
46909,9082,2098.34,P2M,Travel,iOS,5,1,8,992.79,0,0
46910,5415,839.05,P2M,Travel,iOS,11,1,2,1438.98,0,0
46911,7620,163.89,P2M,Other,Android,4,1,1,1580.0,0,0
46912,8922,80.48,P2P,Travel,iOS,7,0,5,1131.93,0,0
46913,5854,2389.04,Autopay,Other,iOS,8,1,2,1142.76,0,0
46914,3089,1651.91,P2M,Shopping,iOS,14,1,1,1293.92,0,0
46915,1233,405.9,Autopay,Other,Android,17,1,4,1208.61,0,0
46916,1555,794.54,P2P,Shopping,Android,23,1,4,1185.34,0,0
46917,5771,1964.14,Autopay,Bills,iOS,19,1,2,1277.52,0,0
46918,4733,118.94,QR,Shopping,iOS,12,1,2,1319.34,0,0
46919,4275,809.06,P2M,Food,iOS,1,0,4,377.43,0,0
46920,6003,2015.45,P2M,Travel,Android,7,1,0,1471.99,0,0
46921,9994,1448.87,P2M,Other,iOS,18,1,3,1106.01,1,1
46922,8473,270.76,QR,Other,Android,2,1,3,1396.99,0,0
46923,5946,2430.03,P2P,Other,Android,15,1,1,1137.96,0,0
46924,1996,181.68,P2M,Shopping,iOS,15,1,0,910.89,0,0
46925,1845,187.13,Autopay,Food,iOS,3,1,2,1076.78,0,0
46926,7653,81.28,QR,Bills,iOS,21,1,5,1154.12,1,1
46927,2319,100.56,P2M,Bills,Android,17,1,5,919.77,0,0
46928,5117,1147.22,P2M,Bills,Android,19,1,5,926.92,0,0
46929,6103,258.22,P2P,Bills,iOS,5,1,2,1114.46,0,0
46930,9433,1626.84,P2P,Other,Android,10,1,1,1515.1,0,0
46931,3890,1559.32,P2M,Bills,iOS,0,1,3,1252.78,0,0
46932,3625,99.07,P2P,Bills,Android,4,1,3,950.63,0,0
46933,6513,608.03,QR,Travel,Android,22,1,1,714.23,0,0
46934,9644,1076.0,P2M,Food,Android,1,1,5,915.96,0,0
46935,2629,918.18,P2P,Bills,iOS,6,1,4,1137.09,0,0
46936,4312,87.56,QR,Food,iOS,18,1,2,1172.18,0,0
46937,8136,310.58,Autopay,Shopping,Android,0,1,0,1468.65,0,0
46938,5717,757.35,Autopay,Travel,Android,21,1,3,960.54,0,0
46939,1558,702.3,Autopay,Food,Android,16,0,8,1032.76,0,0
46940,9070,1345.72,P2P,Bills,Android,15,1,3,981.68,0,0
46941,2068,46.17,Autopay,Other,Android,23,1,2,1284.58,0,0
46942,9036,523.69,P2P,Travel,iOS,7,1,3,1611.86,0,0
46943,6898,1512.11,P2M,Bills,Android,8,1,2,1295.41,0,0
46944,5602,4048.52,P2P,Shopping,iOS,2,1,1,861.08,0,0
46945,8810,110.03,Autopay,Travel,iOS,8,1,2,1625.44,0,0
46946,8996,830.56,Autopay,Shopping,iOS,22,1,2,665.72,0,0
46947,1449,1.07,Autopay,Food,Android,22,1,4,1258.64,0,0
46948,4639,344.05,Autopay,Travel,Android,13,0,4,1325.55,0,0
46949,2913,470.67,Autopay,Bills,iOS,0,1,3,1081.11,0,0
46950,5633,339.55,Autopay,Food,Android,7,1,1,1431.83,0,0
46951,6973,783.62,QR,Bills,Android,15,1,1,835.09,0,0
46952,8924,12.4,Autopay,Bills,iOS,2,1,1,894.84,0,0
46953,6328,1911.01,P2M,Bills,Android,10,1,3,1356.58,0,0
46954,6409,306.8,P2P,Shopping,iOS,10,1,4,1101.34,0,0
46955,3545,130.36,P2M,Other,Android,22,0,4,1239.8,0,0
46956,8886,454.19,P2M,Bills,Android,14,1,3,947.43,0,0
46957,5811,577.21,QR,Bills,iOS,0,1,3,1526.9,1,1
46958,6327,42.74,Autopay,Shopping,Android,8,1,2,1201.14,0,0
46959,4461,1283.88,P2P,Food,iOS,11,0,1,1608.91,0,0
46960,8533,1069.83,P2P,Bills,Android,10,1,3,1304.94,0,0
46961,2459,573.62,P2M,Food,iOS,21,1,3,820.34,0,0
46962,7482,164.6,P2P,Shopping,Android,23,1,1,1002.25,0,0
46963,1456,2089.26,P2P,Shopping,Android,11,1,2,1399.38,0,0
46964,9168,1264.58,QR,Travel,iOS,6,1,5,1181.45,0,0
46965,6530,212.96,QR,Travel,iOS,9,1,3,945.94,0,0
46966,1644,1065.4,QR,Other,iOS,4,0,4,1238.12,0,0
46967,6709,85.5,Autopay,Travel,iOS,14,1,5,990.74,0,1
46968,8264,100.85,P2P,Travel,Android,0,1,1,1128.08,0,0
46969,5938,470.44,P2M,Food,iOS,15,1,3,1292.0,0,0
46970,8363,967.79,P2P,Travel,iOS,1,1,0,1212.74,0,0
46971,6747,1994.01,Autopay,Other,iOS,11,1,0,1252.94,0,0
46972,5256,2832.05,QR,Travel,iOS,3,0,3,1335.2,0,0
46973,5350,941.89,QR,Other,Android,23,1,3,987.71,0,0
46974,3761,1223.03,P2P,Other,iOS,1,0,0,1065.02,0,0
46975,9227,571.41,P2P,Bills,Android,2,1,4,1161.01,0,0
46976,7873,46.03,P2M,Other,Android,19,1,7,1407.12,0,0
46977,1469,107.09,P2P,Food,Android,7,1,1,1444.8,0,0
46978,9500,2826.45,P2P,Bills,iOS,3,1,1,1027.01,0,0
46979,7017,399.38,Autopay,Shopping,iOS,16,1,3,723.75,0,0
46980,9672,1182.27,Autopay,Food,Android,20,0,3,832.3,0,0
46981,6958,199.25,P2M,Food,Android,4,0,3,1084.17,0,0
46982,7847,608.99,Autopay,Other,iOS,10,1,0,1514.2,0,0
46983,9980,132.55,QR,Other,iOS,9,0,2,1691.87,0,0
46984,1290,1323.25,Autopay,Shopping,iOS,21,1,0,1250.84,0,0
46985,1429,147.2,QR,Food,Android,21,1,3,1436.85,0,0
46986,1597,979.17,P2M,Bills,Android,11,1,4,1144.16,0,0
46987,9050,130.87,P2M,Food,iOS,2,1,3,958.11,0,0
46988,5527,1365.92,P2M,Shopping,iOS,8,1,2,922.59,0,0
46989,2557,559.2,P2M,Food,iOS,18,1,2,858.17,0,0
46990,7789,425.4,Autopay,Travel,Android,20,0,1,964.79,0,0
46991,5600,328.52,P2P,Food,iOS,4,0,2,531.58,0,0
46992,9055,931.1,P2P,Other,iOS,14,1,4,1229.99,1,1
46993,1672,73.74,P2P,Bills,iOS,11,0,3,1247.12,0,0
46994,3854,1551.45,P2P,Food,iOS,3,0,1,1398.27,0,0
46995,2578,1145.85,QR,Food,iOS,14,1,3,1523.65,0,0
46996,2432,373.38,QR,Other,iOS,6,1,6,1117.53,0,0
46997,6521,3040.18,Autopay,Shopping,Android,2,1,5,1543.79,0,0
46998,9232,1427.33,QR,Shopping,iOS,6,1,2,939.54,0,0
46999,5479,252.67,Autopay,Travel,Android,12,0,1,1106.12,0,0
47000,3933,1749.53,P2P,Other,Android,3,1,2,1043.04,0,0
47001,2314,83.37,QR,Shopping,iOS,0,1,3,1061.04,0,0
47002,2815,935.84,Autopay,Shopping,Android,4,1,2,922.39,0,0
47003,5278,112.65,Autopay,Other,iOS,9,1,0,1258.49,0,0
47004,7907,2981.25,P2P,Other,Android,2,1,3,1424.61,0,0
47005,2895,40.78,QR,Other,Android,3,1,2,1160.01,0,0
47006,2063,211.97,P2M,Travel,Android,14,1,3,1058.22,0,0
47007,6404,604.24,P2M,Food,iOS,22,1,1,754.4,0,0
47008,9329,701.58,P2P,Bills,iOS,0,1,6,1157.45,0,0
47009,9526,575.45,QR,Food,iOS,8,0,4,1226.63,0,0
47010,6593,1077.96,P2P,Other,Android,12,1,3,1653.58,0,0
47011,3676,1.24,P2M,Bills,Android,0,1,5,1131.64,0,0
47012,9092,663.75,P2P,Other,Android,10,1,2,983.71,0,0
47013,6265,763.52,QR,Shopping,Android,1,0,4,2139.9,0,0
47014,2108,187.64,Autopay,Shopping,iOS,22,1,9,1182.68,0,0
47015,2586,861.02,P2P,Other,iOS,0,1,1,1242.16,0,0
47016,8774,849.01,P2M,Food,iOS,22,1,1,840.06,0,0
47017,4861,604.28,P2P,Shopping,iOS,4,1,4,1512.8,0,0
47018,6128,240.12,P2P,Bills,iOS,12,1,3,1742.23,1,1
47019,5954,431.06,P2P,Bills,iOS,1,0,7,1233.0,0,0
47020,2112,254.45,QR,Other,iOS,19,0,2,1172.62,0,0
47021,2112,1174.78,P2P,Other,Android,21,0,3,1623.5,0,0
47022,3889,771.13,QR,Food,iOS,6,1,1,850.47,1,1
47023,1349,131.16,P2M,Shopping,iOS,16,1,4,495.25,0,0
47024,4962,670.74,Autopay,Travel,Android,8,1,2,1144.29,0,0
47025,2923,1868.57,QR,Shopping,Android,0,1,3,1604.64,0,0
47026,9059,1430.84,P2M,Shopping,Android,7,1,0,1037.85,0,0
47027,8965,1774.63,P2M,Shopping,Android,1,1,5,1196.1,0,0
47028,8328,1991.21,QR,Other,Android,14,1,4,1657.24,0,0
47029,1042,166.81,QR,Other,iOS,9,0,3,1084.68,0,0
47030,6877,1017.32,P2M,Shopping,Android,5,1,3,854.87,0,0
47031,6974,827.08,Autopay,Other,Android,21,1,2,1242.98,0,1
47032,1851,27.17,P2P,Food,Android,1,1,4,1177.07,1,1
47033,2286,1204.8,QR,Bills,iOS,10,0,1,871.57,1,1
47034,4779,185.74,P2P,Bills,iOS,12,0,2,1094.67,0,0
47035,7006,1991.22,QR,Bills,Android,18,1,2,2057.84,0,0
47036,4690,1442.8,P2M,Food,Android,6,1,4,910.1,0,0
47037,2048,1171.9,QR,Shopping,Android,2,1,4,1537.03,0,0
47038,3615,954.65,QR,Travel,iOS,21,1,1,1059.86,0,0
47039,1512,508.03,P2P,Other,Android,15,1,3,1631.16,0,0
47040,7113,1278.97,P2M,Travel,iOS,20,0,1,1541.92,0,0
47041,1182,1368.43,Autopay,Shopping,Android,23,1,5,1462.65,0,0
47042,3101,82.94,P2M,Food,iOS,7,1,5,892.33,0,0
47043,1159,321.65,QR,Shopping,iOS,10,1,3,1050.72,0,0
